x,y,u,dipole_moment_x,dipole_moment_y,dipole_moment_u
1956749.6871088862,3041464.3304130165,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1956946.1827284105,3041864.8310387987,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1957142.678347935,3042265.331664581,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1957339.1739674592,3042665.832290363,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1957535.6695869837,3043066.332916145,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1957732.1652065082,3043466.8335419274,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1957928.6608260325,3043867.3341677096,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1958125.156445557,3044267.8347934918,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1958321.6520650813,3044668.335419274,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1958518.1476846058,3045068.836045056,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1958714.6433041303,3045469.3366708383,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1958911.1389236546,3045869.837296621,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1959107.634543179,3046270.337922403,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1959304.1301627033,3046670.8385481853,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1959500.6257822278,3047071.3391739675,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1959697.121401752,3047471.8397997497,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1959893.6170212766,3047872.340425532,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1960090.1126408011,3048272.841051314,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1960286.6082603254,3048673.341677096,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1960483.10387985,3049073.8423028784,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1960679.5994993742,3049474.342928661,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1960876.0951188987,3049874.843554443,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1961072.5907384232,3050275.3441802254,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1961269.0863579474,3050675.8448060076,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1961465.581977472,3051076.3454317898,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1961662.0775969962,3051476.846057572,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1961858.5732165207,3051877.346683354,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1962055.068836045,3052277.8473091363,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1962251.5644555695,3052678.3479349185,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1962448.060075094,3053078.8485607007,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1962644.5556946183,3053479.349186483,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1962841.0513141428,3053879.8498122655,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1963037.546933667,3054280.3504380477,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1963234.0425531915,3054680.85106383,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1963430.5381727158,3055081.351689612,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1963627.0337922403,3055481.852315394,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1963823.5294117648,3055882.3529411764,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1964020.025031289,3056282.8535669586,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1964216.5206508136,3056683.3541927407,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1964413.0162703379,3057083.854818523,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1964609.5118898624,3057484.3554443056,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1964806.0075093869,3057884.8560700878,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1965002.5031289111,3058285.35669587,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1965198.9987484356,3058685.857321652,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1965395.49436796,3059086.3579474343,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1965591.9899874844,3059486.8585732165,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1965788.4856070087,3059887.3591989987,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1965984.9812265332,3060287.859824781,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1966181.4768460577,3060688.360450563,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1966377.972465582,3061088.8610763457,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1966574.4680851065,3061489.361702128,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1966770.9637046307,3061889.86232791,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1966967.4593241552,3062290.362953692,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1967163.9549436797,3062690.8635794744,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1967360.450563204,3063091.3642052566,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1967556.9461827285,3063491.8648310388,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1967753.4418022528,3063892.365456821,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1967949.9374217773,3064292.866082603,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1968146.4330413016,3064693.3667083853,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1968342.928660826,3065093.8673341675,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1968539.4242803506,3065494.36795995,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1968735.9198998748,3065894.8685857323,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1968932.4155193993,3066295.3692115145,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1969128.9111389236,3066695.8698372967,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1969325.406758448,3067096.370463079,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1969521.9023779724,3067496.871088861,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1969718.3979974969,3067897.371714643,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1969914.8936170214,3068297.8723404254,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1970111.3892365457,3068698.3729662076,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1970307.8848560702,3069098.87359199,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1970504.3804755944,3069499.3742177724,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1970700.876095119,3069899.8748435546,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1970897.3717146434,3070300.3754693368,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1971093.8673341677,3070700.876095119,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1971290.3629536922,3071101.376720901,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1971486.8585732165,3071501.8773466833,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1971683.354192741,3071902.3779724655,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1971879.8498122655,3072302.8785982477,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1972076.3454317898,3072703.37922403,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1972272.8410513143,3073103.8798498125,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1972469.3366708385,3073504.3804755947,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1972665.832290363,3073904.881101377,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1972862.3279098873,3074305.381727159,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1973058.8235294118,3074705.882352941,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1973255.3191489363,3075106.3829787234,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1973451.8147684606,3075506.8836045056,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1973648.310387985,3075907.3842302877,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1973844.8060075094,3076307.88485607,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1974041.3016270339,3076708.385481852,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1974237.7972465581,3077108.8861076348,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1974434.2928660826,3077509.386733417,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1974630.7884856071,3077909.887359199,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1974827.2841051314,3078310.3879849813,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1975023.779724656,3078710.8886107635,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1975220.2753441802,3079111.3892365457,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1975416.7709637047,3079511.889862328,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1975613.266583229,3079912.39048811,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1975809.7622027535,3080312.891113892,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1976006.257822278,3080713.3917396744,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1976202.7534418022,3081113.892365457,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1976399.2490613267,3081514.392991239,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1976595.744680851,3081914.8936170214,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1976792.2403003755,3082315.3942428036,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1976988.7359199,3082715.8948685857,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1977185.2315394243,3083116.395494368,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1977381.7271589488,3083516.89612015,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1977578.222778473,3083917.3967459323,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1977774.7183979976,3084317.8973717145,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1977971.214017522,3084718.3979974966,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1978167.7096370463,3085118.8986232793,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1978364.2052565708,3085519.3992490615,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1978560.700876095,3085919.8998748437,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1978757.1964956196,3086320.400500626,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1978953.6921151439,3086720.901126408,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1979150.1877346684,3087121.40175219,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1979346.6833541929,3087521.9023779724,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1979543.1789737171,3087922.4030037546,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1979739.6745932417,3088322.9036295367,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1979936.170212766,3088723.4042553194,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1980132.6658322904,3089123.904881101,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1980329.1614518147,3089524.4055068837,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1980525.6570713392,3089924.906132666,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1980722.1526908637,3090325.406758448,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1980918.648310388,3090725.9073842303,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1981115.1439299125,3091126.4080100125,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1981311.6395494367,3091526.9086357947,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1981508.1351689612,3091927.409261577,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1981704.6307884855,3092327.909887359,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1981901.12640801,3092728.410513141,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1982097.6220275345,3093128.911138924,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1982294.1176470588,3093529.411764706,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1982490.6132665833,3093929.912390488,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1982687.1088861076,3094330.4130162704,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1982883.604505632,3094730.9136420526,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1983080.1001251566,3095131.4142678347,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1983276.5957446808,3095531.914893617,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1983473.0913642053,3095932.415519399,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1983669.5869837296,3096332.9161451813,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1983866.0826032541,3096733.416770964,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1984062.5782227786,3097133.917396746,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1984259.073842303,3097534.4180225283,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1984455.5694618274,3097934.9186483105,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1984652.0650813517,3098335.4192740927,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1984848.5607008762,3098735.919899875,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1985045.0563204004,3099136.420525657,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1985241.551939925,3099536.921151439,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1985438.0475594494,3099937.4217772214,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1985634.5431789737,3100337.9224030036,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1985831.0387984982,3100738.4230287857,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1986027.5344180225,3101138.9236545684,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1986224.030037547,3101539.4242803506,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1986420.5256570713,3101939.9249061327,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1986617.0212765958,3102340.425531915,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1986813.5168961203,3102740.926157697,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1987010.0125156445,3103141.4267834793,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1987206.508135169,3103541.9274092615,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1987403.0037546933,3103942.4280350436,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1987599.4993742178,3104342.928660826,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1987795.9949937423,3104743.4292866085,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1987992.4906132666,3105143.9299123907,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1988188.986232791,3105544.430538173,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1988385.4818523154,3105944.931163955,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1988581.9774718399,3106345.431789737,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1988778.4730913644,3106745.9324155194,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1988974.9687108886,3107146.4330413016,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1989171.4643304131,3107546.9336670837,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1989367.9599499374,3107947.434292866,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1989564.455569462,3108347.934918648,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1989760.9511889862,3108748.4355444303,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1989957.4468085107,3109148.936170213,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1990153.9424280352,3109549.436795995,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1990350.4380475595,3109949.9374217773,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1990546.933667084,3110350.4380475595,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1990743.4292866082,3110750.9386733416,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1990939.9249061327,3111151.439299124,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1991136.420525657,3111551.939924906,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1991332.9161451815,3111952.440550688,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1991529.411764706,3112352.9411764704,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1991725.9073842303,3112753.441802253,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1991922.4030037548,3113153.942428035,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1992118.898623279,3113554.4430538174,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1992315.3942428036,3113954.9436795996,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1992511.8898623278,3114355.4443053817,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1992708.3854818523,3114755.944931164,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1992904.8811013768,3115156.445556946,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1993101.376720901,3115556.9461827283,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1993297.8723404256,3115957.4468085105,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1993494.36795995,3116357.947434293,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1993690.8635794744,3116758.4480600753,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1993887.359198999,3117158.9486858575,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1994083.8548185232,3117559.4493116396,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1994280.3504380477,3117959.949937422,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1994476.846057572,3118360.450563204,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1994673.3416770964,3118760.951188986,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1994869.837296621,3119161.4518147684,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1995066.3329161452,3119561.9524405506,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1995262.8285356697,3119962.4530663327,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1995459.324155194,3120362.953692115,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1995655.8197747185,3120763.4543178976,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1995852.3153942428,3121163.9549436797,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1996048.8110137673,3121564.455569462,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1996245.3066332918,3121964.956195244,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1996441.802252816,3122365.4568210263,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1996638.2978723405,3122765.9574468085,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1996834.7934918648,3123166.4580725906,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1997031.2891113893,3123566.958698373,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1997227.7847309136,3123967.459324155,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1997424.280350438,3124367.959949937,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1997620.7759699626,3124768.4605757194,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1997817.2715894869,3125168.961201502,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1998013.7672090114,3125569.461827284,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1998210.2628285356,3125969.9624530664,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1998406.7584480601,3126370.4630788486,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1998603.2540675844,3126770.9637046307,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1998799.749687109,3127171.464330413,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1998996.2453066334,3127571.964956195,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1999192.7409261577,3127972.4655819773,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1999389.2365456822,3128372.9662077595,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1999585.7321652065,3128773.466833542,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1999782.227784731,3129173.9674593243,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1999978.7234042555,3129574.4680851065,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2000175.2190237797,3129974.9687108886,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2000371.7146433042,3130375.469336671,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2000568.2102628285,3130775.969962453,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2000764.705882353,3131176.470588235,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2000961.2015018775,3131576.9712140174,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2001157.6971214018,3131977.4718397995,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2001354.1927409263,3132377.972465582,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2001550.6883604506,3132778.4730913644,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2001747.183979975,3133178.9737171466,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2001943.6795994993,3133579.4743429287,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2002140.1752190238,3133979.974968711,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2002336.6708385483,3134380.475594493,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2002533.1664580726,3134780.9762202753,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2002729.662077597,3135181.4768460575,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2002926.1576971214,3135581.9774718396,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2003122.6533166459,3135982.4780976223,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2003319.1489361702,3136382.9787234045,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2003515.6445556947,3136783.4793491866,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2003712.1401752192,3137183.979974969,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2003908.6357947434,3137584.480600751,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2004105.131414268,3137984.981226533,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2004301.6270337922,3138385.4818523154,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2004498.1226533167,3138785.9824780975,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2004694.618272841,3139186.4831038797,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2004891.1138923655,3139586.983729662,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2005087.60951189,3139987.484355444,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2005284.1051314143,3140387.9849812267,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2005480.6007509388,3140788.485607009,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2005677.096370463,3141188.986232791,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2005873.5919899875,3141589.4868585733,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2006070.087609512,3141989.9874843555,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2006266.5832290363,3142390.4881101376,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2006463.0788485608,3142790.98873592,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2006659.574468085,3143191.489361702,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2006856.0700876096,3143591.989987484,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2007052.565707134,3143992.4906132664,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2007249.0613266584,3144392.9912390485,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2007445.5569461829,3144793.491864831,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2007642.0525657071,3145193.9924906134,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2007838.5481852316,3145594.4931163955,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2008035.043804756,3145994.9937421777,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2008231.5394242804,3146395.49436796,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2008428.035043805,3146795.994993742,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2008624.5306633292,3147196.4956195243,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2008821.0262828537,3147596.9962453065,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2009017.521902378,3147997.4968710886,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2009214.0175219025,3148397.9974968713,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2009410.5131414267,3148798.4981226535,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2009607.0087609512,3149198.9987484356,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2009803.5043804757,3149599.499374218,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
2010000.0,3150000.0,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1870000.0,2850000.0,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1870166.852057842,2850333.704115684,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1870333.7041156841,2850667.4082313683,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1870500.5561735262,2851001.1123470524,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1870667.4082313683,2851334.8164627366,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1870834.2602892101,2851668.5205784203,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1871001.1123470522,2852002.2246941044,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1871167.9644048943,2852335.9288097885,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1871334.8164627363,2852669.6329254727,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1871501.6685205784,2853003.337041157,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1871668.5205784205,2853337.041156841,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1871835.3726362626,2853670.745272525,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1872002.2246941046,2854004.4493882093,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1872169.0767519467,2854338.1535038934,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1872335.9288097885,2854671.857619577,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1872502.7808676306,2855005.561735261,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1872669.6329254727,2855339.2658509454,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1872836.4849833148,2855672.9699666295,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1873003.3370411568,2856006.6740823137,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1873170.189098999,2856340.378197998,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1873337.041156841,2856674.082313682,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1873503.893214683,2857007.786429366,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
1873670.7452725251,2857341.4905450502,-5000.0,855050358.3141723,150768448.0352292,4924038765.06104
